"Label (Grouping)","United States!!Total!!Estimate","United States!!Total!!Margin of Error","United States!!Below poverty level!!Estimate","United States!!Below poverty level!!Margin of Error","United States!!Percent below poverty level!!Estimate","United States!!Percent below poverty level!!Margin of Error","Georgia!!Total!!Estimate","Georgia!!Total!!Margin of Error","Georgia!!Below poverty level!!Estimate","Georgia!!Below poverty level!!Margin of Error","Georgia!!Percent below poverty level!!Estimate","Georgia!!Percent below poverty level!!Margin of Error","Barrow County, Georgia!!Total!!Estimate","Barrow County, Georgia!!Total!!Margin of Error","Barrow County, Georgia!!Below poverty level!!Estimate","Barrow County, Georgia!!Below poverty level!!Margin of Error","Barrow County, Georgia!!Percent below poverty level!!Estimate","Barrow County, Georgia!!Percent below poverty level!!Margin of Error","Bartow County, Georgia!!Total!!Estimate","Bartow County, Georgia!!Total!!Margin of Error","Bartow County, Georgia!!Below poverty level!!Estimate","Bartow County, Georgia!!Below poverty level!!Margin of Error","Bartow County, Georgia!!Percent below poverty level!!Estimate","Bartow County, Georgia!!Percent below poverty level!!Margin of Error","Bibb County, Georgia!!Total!!Estimate","Bibb County, Georgia!!Total!!Margin of Error","Bibb County, Georgia!!Below poverty level!!Estimate","Bibb County, Georgia!!Below poverty level!!Margin of Error","Bibb County, Georgia!!Percent below poverty level!!Estimate","Bibb County, Georgia!!Percent below poverty level!!Margin of Error","Bulloch County, Georgia!!Total!!Estimate","Bulloch County, Georgia!!Total!!Margin of Error","Bulloch County, Georgia!!Below poverty level!!Estimate","Bulloch County, Georgia!!Below poverty level!!Margin of Error","Bulloch County, Georgia!!Percent below poverty level!!Estimate","Bulloch County, Georgia!!Percent below poverty level!!Margin of Error","Carroll County, Georgia!!Total!!Estimate","Carroll County, Georgia!!Total!!Margin of Error","Carroll County, Georgia!!Below poverty level!!Estimate","Carroll County, Georgia!!Below poverty level!!Margin of Error","Carroll County, Georgia!!Percent below poverty level!!Estimate","Carroll County, Georgia!!Percent below poverty level!!Margin of Error","Catoosa County, Georgia!!Total!!Estimate","Catoosa County, Georgia!!Total!!Margin of Error","Catoosa County, Georgia!!Below poverty level!!Estimate","Catoosa County, Georgia!!Below poverty level!!Margin of Error","Catoosa County, Georgia!!Percent below poverty level!!Estimate","Catoosa County, Georgia!!Percent below poverty level!!Margin of Error","Chatham County, Georgia!!Total!!Estimate","Chatham County, Georgia!!Total!!Margin of Error","Chatham County, Georgia!!Below poverty level!!Estimate","Chatham County, Georgia!!Below poverty level!!Margin of Error","Chatham County, Georgia!!Percent below poverty level!!Estimate","Chatham County, Georgia!!Percent below poverty level!!Margin of Error","Cherokee County, Georgia!!Total!!Estimate","Cherokee County, Georgia!!Total!!Margin of Error","Cherokee County, Georgia!!Below poverty level!!Estimate","Cherokee County, Georgia!!Below poverty level!!Margin of Error","Cherokee County, Georgia!!Percent below poverty level!!Estimate","Cherokee County, Georgia!!Percent below poverty level!!Margin of Error","Clarke County, Georgia!!Total!!Estimate","Clarke County, Georgia!!Total!!Margin of Error","Clarke County, Georgia!!Below poverty level!!Estimate","Clarke County, Georgia!!Below poverty level!!Margin of Error","Clarke County, Georgia!!Percent below poverty level!!Estimate","Clarke County, Georgia!!Percent below poverty level!!Margin of Error","Clayton County, Georgia!!Total!!Estimate","Clayton County, Georgia!!Total!!Margin of Error","Clayton County, Georgia!!Below poverty level!!Estimate","Clayton County, Georgia!!Below poverty level!!Margin of Error","Clayton County, Georgia!!Percent below poverty level!!Estimate","Clayton County, Georgia!!Percent below poverty level!!Margin of Error","Cobb County, Georgia!!Total!!Estimate","Cobb County, Georgia!!Total!!Margin of Error","Cobb County, Georgia!!Below poverty level!!Estimate","Cobb County, Georgia!!Below poverty level!!Margin of Error","Cobb County, Georgia!!Percent below poverty level!!Estimate","Cobb County, Georgia!!Percent below poverty level!!Margin of Error","Columbia County, Georgia!!Total!!Estimate","Columbia County, Georgia!!Total!!Margin of Error","Columbia County, Georgia!!Below poverty level!!Estimate","Columbia County, Georgia!!Below poverty level!!Margin of Error","Columbia County, Georgia!!Percent below poverty level!!Estimate","Columbia County, Georgia!!Percent below poverty level!!Margin of Error","Coweta County, Georgia!!Total!!Estimate","Coweta County, Georgia!!Total!!Margin of Error","Coweta County, Georgia!!Below poverty level!!Estimate","Coweta County, Georgia!!Below poverty level!!Margin of Error","Coweta County, Georgia!!Percent below poverty level!!Estimate","Coweta County, Georgia!!Percent below poverty level!!Margin of Error","DeKalb County, Georgia!!Total!!Estimate","DeKalb County, Georgia!!Total!!Margin of Error","DeKalb County, Georgia!!Below poverty level!!Estimate","DeKalb County, Georgia!!Below poverty level!!Margin of Error","DeKalb County, Georgia!!Percent below poverty level!!Estimate","DeKalb County, Georgia!!Percent below poverty level!!Margin of Error","Dougherty County, Georgia!!Total!!Estimate","Dougherty County, Georgia!!Total!!Margin of Error","Dougherty County, Georgia!!Below poverty level!!Estimate","Dougherty County, Georgia!!Below poverty level!!Margin of Error","Dougherty County, Georgia!!Percent below poverty level!!Estimate","Dougherty County, Georgia!!Percent below poverty level!!Margin of Error","Douglas County, Georgia!!Total!!Estimate","Douglas County, Georgia!!Total!!Margin of Error","Douglas County, Georgia!!Below poverty level!!Estimate","Douglas County, Georgia!!Below poverty level!!Margin of Error","Douglas County, Georgia!!Percent below poverty level!!Estimate","Douglas County, Georgia!!Percent below poverty level!!Margin of Error","Effingham County, Georgia!!Total!!Estimate","Effingham County, Georgia!!Total!!Margin of Error","Effingham County, Georgia!!Below poverty level!!Estimate","Effingham County, Georgia!!Below poverty level!!Margin of Error","Effingham County, Georgia!!Percent below poverty level!!Estimate","Effingham County, Georgia!!Percent below poverty level!!Margin of Error","Fayette County, Georgia!!Total!!Estimate","Fayette County, Georgia!!Total!!Margin of Error","Fayette County, Georgia!!Below poverty level!!Estimate","Fayette County, Georgia!!Below poverty level!!Margin of Error","Fayette County, Georgia!!Percent below poverty level!!Estimate","Fayette County, Georgia!!Percent below poverty level!!Margin of Error","Floyd County, Georgia!!Total!!Estimate","Floyd County, Georgia!!Total!!Margin of Error","Floyd County, Georgia!!Below poverty level!!Estimate","Floyd County, Georgia!!Below poverty level!!Margin of Error","Floyd County, Georgia!!Percent below poverty level!!Estimate","Floyd County, Georgia!!Percent below poverty level!!Margin of Error","Forsyth County, Georgia!!Total!!Estimate","Forsyth County, Georgia!!Total!!Margin of Error","Forsyth County, Georgia!!Below poverty level!!Estimate","Forsyth County, Georgia!!Below poverty level!!Margin of Error","Forsyth County, Georgia!!Percent below poverty level!!Estimate","Forsyth County, Georgia!!Percent below poverty level!!Margin of Error","Fulton County, Georgia!!Total!!Estimate","Fulton County, Georgia!!Total!!Margin of Error","Fulton County, Georgia!!Below poverty level!!Estimate","Fulton County, Georgia!!Below poverty level!!Margin of Error","Fulton County, Georgia!!Percent below poverty level!!Estimate","Fulton County, Georgia!!Percent below poverty level!!Margin of Error","Glynn County, Georgia!!Total!!Estimate","Glynn County, Georgia!!Total!!Margin of Error","Glynn County, Georgia!!Below poverty level!!Estimate","Glynn County, Georgia!!Below poverty level!!Margin of Error","Glynn County, Georgia!!Percent below poverty level!!Estimate","Glynn County, Georgia!!Percent below poverty level!!Margin of Error","Gwinnett County, Georgia!!Total!!Estimate","Gwinnett County, Georgia!!Total!!Margin of Error","Gwinnett County, Georgia!!Below poverty level!!Estimate","Gwinnett County, Georgia!!Below poverty level!!Margin of Error","Gwinnett County, Georgia!!Percent below poverty level!!Estimate","Gwinnett County, Georgia!!Percent below poverty level!!Margin of Error","Hall County, Georgia!!Total!!Estimate","Hall County, Georgia!!Total!!Margin of Error","Hall County, Georgia!!Below poverty level!!Estimate","Hall County, Georgia!!Below poverty level!!Margin of Error","Hall County, Georgia!!Percent below poverty level!!Estimate","Hall County, Georgia!!Percent below poverty level!!Margin of Error","Henry County, Georgia!!Total!!Estimate","Henry County, Georgia!!Total!!Margin of Error","Henry County, Georgia!!Below poverty level!!Estimate","Henry County, Georgia!!Below poverty level!!Margin of Error","Henry County, Georgia!!Percent below poverty level!!Estimate","Henry County, Georgia!!Percent below poverty level!!Margin of Error","Houston County, Georgia!!Total!!Estimate","Houston County, Georgia!!Total!!Margin of Error","Houston County, Georgia!!Below poverty level!!Estimate","Houston County, Georgia!!Below poverty level!!Margin of Error","Houston County, Georgia!!Percent below poverty level!!Estimate","Houston County, Georgia!!Percent below poverty level!!Margin of Error","Jackson County, Georgia!!Total!!Estimate","Jackson County, Georgia!!Total!!Margin of Error","Jackson County, Georgia!!Below poverty level!!Estimate","Jackson County, Georgia!!Below poverty level!!Margin of Error","Jackson County, Georgia!!Percent below poverty level!!Estimate","Jackson County, Georgia!!Percent below poverty level!!Margin of Error","Liberty County, Georgia!!Total!!Estimate","Liberty County, Georgia!!Total!!Margin of Error","Liberty County, Georgia!!Below poverty level!!Estimate","Liberty County, Georgia!!Below poverty level!!Margin of Error","Liberty County, Georgia!!Percent below poverty level!!Estimate","Liberty County, Georgia!!Percent below poverty level!!Margin of Error","Lowndes County, Georgia!!Total!!Estimate","Lowndes County, Georgia!!Total!!Margin of Error","Lowndes County, Georgia!!Below poverty level!!Estimate","Lowndes County, Georgia!!Below poverty level!!Margin of Error","Lowndes County, Georgia!!Percent below poverty level!!Estimate","Lowndes County, Georgia!!Percent below poverty level!!Margin of Error","Muscogee County, Georgia!!Total!!Estimate","Muscogee County, Georgia!!Total!!Margin of Error","Muscogee County, Georgia!!Below poverty level!!Estimate","Muscogee County, Georgia!!Below poverty level!!Margin of Error","Muscogee County, Georgia!!Percent below poverty level!!Estimate","Muscogee County, Georgia!!Percent below poverty level!!Margin of Error","Newton County, Georgia!!Total!!Estimate","Newton County, Georgia!!Total!!Margin of Error","Newton County, Georgia!!Below poverty level!!Estimate","Newton County, Georgia!!Below poverty level!!Margin of Error","Newton County, Georgia!!Percent below poverty level!!Estimate","Newton County, Georgia!!Percent below poverty level!!Margin of Error","Paulding County, Georgia!!Total!!Estimate","Paulding County, Georgia!!Total!!Margin of Error","Paulding County, Georgia!!Below poverty level!!Estimate","Paulding County, Georgia!!Below poverty level!!Margin of Error","Paulding County, Georgia!!Percent below poverty level!!Estimate","Paulding County, Georgia!!Percent below poverty level!!Margin of Error","Richmond County, Georgia!!Total!!Estimate","Richmond County, Georgia!!Total!!Margin of Error","Richmond County, Georgia!!Below poverty level!!Estimate","Richmond County, Georgia!!Below poverty level!!Margin of Error","Richmond County, Georgia!!Percent below poverty level!!Estimate","Richmond County, Georgia!!Percent below poverty level!!Margin of Error","Rockdale County, Georgia!!Total!!Estimate","Rockdale County, Georgia!!Total!!Margin of Error","Rockdale County, Georgia!!Below poverty level!!Estimate","Rockdale County, Georgia!!Below poverty level!!Margin of Error","Rockdale County, Georgia!!Percent below poverty level!!Estimate","Rockdale County, Georgia!!Percent below poverty level!!Margin of Error","Spalding County, Georgia!!Total!!Estimate","Spalding County, Georgia!!Total!!Margin of Error","Spalding County, Georgia!!Below poverty level!!Estimate","Spalding County, Georgia!!Below poverty level!!Margin of Error","Spalding County, Georgia!!Percent below poverty level!!Estimate","Spalding County, Georgia!!Percent below poverty level!!Margin of Error","Troup County, Georgia!!Total!!Estimate","Troup County, Georgia!!Total!!Margin of Error","Troup County, Georgia!!Below poverty level!!Estimate","Troup County, Georgia!!Below poverty level!!Margin of Error","Troup County, Georgia!!Percent below poverty level!!Estimate","Troup County, Georgia!!Percent below poverty level!!Margin of Error","Walker County, Georgia!!Total!!Estimate","Walker County, Georgia!!Total!!Margin of Error","Walker County, Georgia!!Below poverty level!!Estimate","Walker County, Georgia!!Below poverty level!!Margin of Error","Walker County, Georgia!!Percent below poverty level!!Estimate","Walker County, Georgia!!Percent below poverty level!!Margin of Error","Walton County, Georgia!!Total!!Estimate","Walton County, Georgia!!Total!!Margin of Error","Walton County, Georgia!!Below poverty level!!Estimate","Walton County, Georgia!!Below poverty level!!Margin of Error","Walton County, Georgia!!Percent below poverty level!!Estimate","Walton County, Georgia!!Percent below poverty level!!Margin of Error","Whitfield County, Georgia!!Total!!Estimate","Whitfield County, Georgia!!Total!!Margin of Error","Whitfield County, Georgia!!Below poverty level!!Estimate","Whitfield County, Georgia!!Below poverty level!!Margin of Error","Whitfield County, Georgia!!Percent below poverty level!!Estimate","Whitfield County, Georgia!!Percent below poverty level!!Margin of Error"
"Population for whom poverty status is determined","324,173,084","±30,338","41,393,176","±243,679","12.8%","±0.1","10,529,506","±5,035","1,476,348","±43,526","14.0%","±0.4","85,840","±577","8,073","±2,456","9.4%","±2.9","109,672","±714","12,346","±4,919","11.3%","±4.5","150,177","±2,234","37,046","±5,188","24.7%","±3.4","71,503","±5,497","15,805","±3,694","22.1%","±4.5","116,991","±2,298","20,657","±4,761","17.7%","±4.0","67,465","±659","7,453","±3,713","11.0%","±5.5","287,050","±1,942","41,232","±6,583","14.4%","±2.3","271,110","±1,906","19,331","±4,483","7.1%","±1.7","116,801","±3,590","24,166","±4,286","20.7%","±3.5","293,034","±2,174","56,509","±10,839","19.3%","±3.7","755,230","±2,289","70,810","±9,093","9.4%","±1.2","158,886","±719","14,771","±5,735","9.3%","±3.6","149,570","±350","10,385","±2,840","6.9%","±1.9","748,412","±1,900","103,170","±14,105","13.8%","±1.9","81,069","±1,393","19,191","±4,369","23.7%","±5.4","143,914","±1,434","21,105","±6,440","14.7%","±4.5","66,215","±574","5,839","±2,084","8.8%","±3.1","119,940","±609","9,882","±3,837","8.2%","±3.2","94,077","±1,583","14,298","±3,901","15.2%","±4.1","259,214","±856","14,506","±4,046","5.6%","±1.6","1,029,754","±7,226","135,136","±13,494","13.1%","±1.3","83,331","±1,273","15,200","±5,218","18.2%","±6.3","957,456","±2,474","104,529","±13,616","10.9%","±1.4","204,320","±1,347","24,636","±4,445","12.1%","±2.2","243,284","±1,444","24,513","±5,689","10.1%","±2.4","164,406","±1,215","18,355","±4,646","11.2%","±2.8","79,811","±451","11,619","±2,876","14.6%","±3.6","62,775","±738","13,187","±3,440","21.0%","±5.5","114,416","±1,980","30,273","±4,479","26.5%","±3.9","200,658","±1,663","41,013","±6,332","20.4%","±3.1","113,498","±942","12,355","±4,979","10.9%","±4.4","172,779","±911","12,609","±6,022","7.3%","±3.5","193,447","±2,253","39,863","±4,884","20.6%","±2.5","93,151","±700","12,151","±4,074","13.0%","±4.4","66,555","±1,143","15,873","±3,580","23.8%","±5.4","67,930","±1,402","7,906","±2,618","11.6%","±3.8","67,034","±1,179","7,545","±2,685","11.3%","±4.0","98,405","±1,003","10,243","±3,483","10.4%","±3.6","101,620","±1,165","13,254","±3,451","13.0%","±3.4"
"    AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Under 18 years","72,297,129","±40,367","12,243,219","±133,039","16.9%","±0.2","2,484,553","±5,886","501,818","±21,206","20.2%","±0.8","21,320","±498","2,168","±1,194","10.2%","±5.6","25,455","±476","4,176","±2,341","16.4%","±9.2","37,302","±522","15,561","±3,078","41.7%","±8.2","14,817","±536","4,355","±1,509","29.4%","±9.9","26,703","±1,841","5,485","±1,827","20.5%","±6.6","15,064","±775","3,702","±2,633","24.6%","±17.1","60,603","±685","14,381","±4,260","23.7%","±7.0","61,508","±1,441","6,393","±2,084","10.4%","±3.4","21,127","±534","4,279","±2,166","20.3%","±10.1","79,858","±738","23,358","±6,202","29.2%","±7.8","172,631","±730","19,882","±4,507","11.5%","±2.6","39,999","±514","5,135","±2,711","12.8%","±6.8","34,759","±316","3,716","±1,781","10.7%","±5.1","169,887","±957","37,175","±7,544","21.9%","±4.4","19,886","±490","7,089","±2,162","35.6%","±10.6","36,353","±503","9,019","±3,330","24.8%","±9.2","17,055","±369","2,070","±1,425","12.1%","±8.4","27,350","±6","2,417","±1,239","8.8%","±4.5","21,988","±584","6,006","±2,362","27.3%","±10.5","67,859","±359","4,430","±1,964","6.5%","±2.9","222,371","±763","41,248","±6,870","18.5%","±3.1","17,735","±603","5,402","±2,504","30.5%","±14.1","250,841","±1,864","40,912","±7,576","16.3%","±3.0","48,674","±1,326","7,727","±2,413","15.9%","±4.9","60,523","±1,213","8,054","±2,994","13.3%","±5.0","41,309","±1,021","5,429","±2,218","13.1%","±5.3","20,363","±234","3,053","±1,385","15.0%","±6.8","18,704","±341","5,267","±2,109","28.2%","±11.4","28,785","±791","10,908","±2,251","37.9%","±7.8","50,487","±415","15,334","±3,462","30.4%","±6.8","28,597","±746","5,049","±3,198","17.7%","±11.2","44,203","±709","4,551","±2,500","10.3%","±5.7","46,119","±553","15,575","±2,727","33.8%","±5.9","22,194","±561","4,383","±2,646","19.7%","±11.9","15,196","±860","6,176","±1,660","40.6%","±10.7","15,619","±1,098","1,369","±1,120","8.8%","±7.0","14,349","±586","2,195","±1,161","15.3%","±7.8","23,763","±369","3,225","±1,386","13.6%","±5.8","25,648","±561","5,478","±1,985","21.4%","±7.6"
"            Under 5 years","18,313,189","±20,405","3,349,149","±49,480","18.3%","±0.3","615,291","±5,845","134,133","±8,996","21.8%","±1.4","4,971","±536","410","±355","8.2%","±7.2","5,720","±1,143","829","±630","14.5%","±11.1","10,192","±658","4,559","±1,225","44.7%","±12.9","2,839","±650","1,368","±567","48.2%","±18.5","7,199","±728","1,729","±804","24.0%","±10.6","3,511","±413","987","±921","28.1%","±26.0","16,397","±953","3,630","±1,321","22.1%","±8.3","14,046","±447","1,222","±802","8.7%","±5.6","5,934","±175","1,646","±872","27.7%","±14.6","20,052","±966","6,142","±2,596","30.6%","±13.3","42,909","±300","5,602","±2,034","13.1%","±4.7","8,989","±1,457","1,306","±1,226","14.5%","±13.2","7,319","±1,054","992","±707","13.6%","±9.1","48,478","±719","9,249","±3,216","19.1%","±6.6","5,209","±183","1,638","±925","31.4%","±17.4","8,631","±662","2,182","±1,257","25.3%","±13.8","3,908","±725","776","±664","19.9%","±17.2","5,199","±393","1,022","±704","19.7%","±13.2","4,662","±949","1,566","±925","33.6%","±15.2","13,981","±395","654","±470","4.7%","±3.4","57,223","±235","9,962","±2,693","17.4%","±4.7","3,906","±883","1,110","±770","28.4%","±21.6","58,035","±929","8,112","±2,634","14.0%","±4.4","12,311","±970","2,955","±1,204","24.0%","±9.4","13,358","±1,088","3,215","±1,528","24.1%","±11.5","9,791","±257","1,236","±886","12.6%","±9.1","4,042","±380","807","±534","20.0%","±12.6","6,348","±447","2,429","±991","38.3%","±15.6","8,325","±814","2,762","±827","33.2%","±9.6","13,662","±404","3,629","±1,427","26.6%","±10.4","6,616","±434","1,134","±938","17.1%","±14.2","10,403","±391","520","±494","5.0%","±4.8","12,927","±628","4,753","±1,341","36.8%","±10.9","5,372","±825","1,706","±1,494","31.8%","±27.2","3,714","±787","1,304","±768","35.1%","±17.3","3,776","±391","556","±720","14.7%","±18.5","3,810","±397","639","±472","16.8%","±11.1","5,965","±1,096","910","±708","15.3%","±10.9","6,252","±257","1,577","±665","25.2%","±10.2"
"            5 to 17 years","53,983,940","±35,626","8,894,070","±102,892","16.5%","±0.2","1,869,262","±8,342","367,685","±16,963","19.7%","±0.9","16,349","±712","1,758","±1,089","10.8%","±6.6","19,735","±1,107","3,347","±1,963","17.0%","±9.9","27,110","±748","11,002","±2,622","40.6%","±9.5","11,978","±717","2,987","±1,282","24.9%","±10.6","19,504","±1,258","3,756","±1,382","19.3%","±7.1","11,553","±880","2,715","±1,945","23.5%","±16.5","44,206","±987","10,751","±3,283","24.3%","±7.3","47,462","±1,462","5,171","±1,728","10.9%","±3.7","15,193","±389","2,633","±1,765","17.3%","±11.5","59,806","±1,191","17,216","±4,771","28.8%","±7.9","129,722","±663","14,280","±3,408","11.0%","±2.6","31,010","±1,558","3,829","±2,222","12.3%","±7.0","27,440","±1,134","2,724","±1,459","9.9%","±5.3","121,409","±758","27,926","±6,522","23.0%","±5.4","14,677","±422","5,451","±1,672","37.1%","±11.3","27,722","±857","6,837","±2,715","24.7%","±9.8","13,147","±715","1,294","±920","9.8%","±7.0","22,151","±394","1,395","±834","6.3%","±3.8","17,326","±947","4,440","±1,928","25.6%","±11.0","53,878","±514","3,776","±1,736","7.0%","±3.2","165,148","±640","31,286","±5,667","18.9%","±3.4","13,829","±1,141","4,292","±2,074","31.0%","±13.9","192,806","±1,268","32,800","±6,164","17.0%","±3.2","36,363","±1,063","4,772","±1,711","13.1%","±4.7","47,165","±1,751","4,839","±2,178","10.3%","±4.7","31,518","±1,035","4,193","±1,899","13.3%","±6.0","16,321","±474","2,246","±1,085","13.8%","±6.8","12,356","±497","2,838","±1,568","23.0%","±12.6","20,460","±505","8,146","±2,090","39.8%","±10.3","36,825","±386","11,705","±2,913","31.8%","±7.9","21,981","±592","3,915","±2,844","17.8%","±12.9","33,800","±481","4,031","±2,306","11.9%","±6.8","33,192","±730","10,822","±2,293","32.6%","±6.8","16,822","±804","2,677","±1,717","15.9%","±10.3","11,482","±373","4,872","±1,359","42.4%","±12.0","11,843","±791","813","±880","6.9%","±7.4","10,539","±700","1,556","±1,063","14.8%","±9.8","17,798","±1,081","2,315","±1,121","13.0%","±6.1","19,396","±525","3,901","±1,814","20.1%","±9.3"
"            Related children of householder under 18 years","72,013,902","±43,320","11,985,424","±133,206","16.6%","±0.2","2,475,338","±6,312","493,398","±20,895","19.9%","±0.8","21,320","±498","2,168","±1,194","10.2%","±5.6","25,440","±474","4,161","±2,342","16.4%","±9.3","37,302","±522","15,561","±3,078","41.7%","±8.2","14,674","±500","4,212","±1,485","28.7%","±9.9","26,703","±1,841","5,485","±1,827","20.5%","±6.6","15,064","±775","3,702","±2,633","24.6%","±17.1","60,603","±685","14,381","±4,260","23.7%","±7.0","61,359","±1,447","6,244","±2,074","10.2%","±3.4","21,116","±536","4,268","±2,165","20.2%","±10.1","78,695","±1,223","22,195","±6,197","28.2%","±7.9","172,146","±918","19,397","±4,439","11.3%","±2.6","39,999","±514","5,135","±2,711","12.8%","±6.8","34,759","±316","3,716","±1,781","10.7%","±5.1","168,947","±1,241","36,495","±7,457","21.6%","±4.4","19,886","±490","7,089","±2,162","35.6%","±10.6","36,338","±506","9,004","±3,328","24.8%","±9.2","17,055","±369","2,070","±1,425","12.1%","±8.4","27,350","±6","2,417","±1,239","8.8%","±4.5","21,976","±586","5,994","±2,361","27.3%","±10.6","67,659","±404","4,302","±1,951","6.4%","±2.9","221,902","±941","41,016","±6,869","18.5%","±3.1","17,735","±603","5,402","±2,504","30.5%","±14.1","249,185","±2,438","39,256","±7,646","15.8%","±3.0","48,456","±1,404","7,559","±2,443","15.6%","±5.0","60,523","±1,213","8,054","±2,994","13.3%","±5.0","41,259","±1,041","5,379","±2,215","13.0%","±5.3","20,363","±234","3,053","±1,385","15.0%","±6.8","18,524","±491","5,087","±2,103","27.5%","±11.4","28,759","±789","10,882","±2,251","37.8%","±7.8","50,401","±510","15,248","±3,472","30.3%","±6.8","28,597","±746","5,049","±3,198","17.7%","±11.2","44,098","±724","4,446","±2,479","10.1%","±5.6","45,648","±835","15,104","±2,799","33.1%","±6.0","22,084","±560","4,273","±2,609","19.3%","±11.8","15,196","±860","6,176","±1,660","40.6%","±10.7","15,455","±1,105","1,261","±1,124","8.2%","±7.1","14,082","±704","1,928","±1,050","13.7%","±7.2","23,753","±370","3,215","±1,388","13.5%","±5.8","25,567","±603","5,397","±2,013","21.1%","±7.8"
"        18 to 64 years","197,134,161","±28,967","23,526,341","±132,880","11.9%","±0.1","6,486,152","±5,963","819,300","±26,089","12.6%","±0.4","53,371","±957","5,123","±1,560","9.6%","±2.9","68,501","±851","6,983","±2,728","10.2%","±4.0","88,474","±2,141","18,275","±2,912","20.7%","±3.3","47,585","±5,091","11,052","±2,722","23.2%","±4.6","73,542","±1,401","13,706","±3,530","18.6%","±4.8","39,914","±678","3,221","±1,510","8.1%","±3.8","177,368","±2,046","22,363","±3,224","12.6%","±1.8","167,474","±1,910","11,224","±3,116","6.7%","±1.9","80,668","±3,576","18,290","±3,027","22.7%","±3.6","183,176","±2,325","29,325","±5,265","16.0%","±2.9","481,615","±2,096","43,717","±5,922","9.1%","±1.2","95,731","±943","8,126","±3,403","8.5%","±3.6","93,193","±600","5,329","±1,797","5.7%","±1.9","477,039","±1,603","55,237","±7,191","11.6%","±1.5","47,089","±1,580","10,301","±2,488","21.9%","±5.2","89,831","±1,453","10,888","±3,876","12.1%","±4.3","41,586","±665","3,068","±1,190","7.4%","±2.9","70,090","±641","6,925","±2,861","9.9%","±4.1","56,090","±1,559","6,931","±1,915","12.4%","±3.4","159,519","±928","8,009","±2,223","5.0%","±1.4","678,725","±6,631","77,173","±8,036","11.4%","±1.2","47,100","±1,572","8,307","±2,956","17.6%","±6.3","601,274","±1,723","54,761","±7,252","9.1%","±1.2","124,000","±1,026","14,468","±2,700","11.7%","±2.2","152,389","±1,127","14,126","±3,601","9.3%","±2.4","101,696","±935","11,926","±3,035","11.7%","±3.0","48,123","±830","7,629","±1,813","15.9%","±3.8","37,207","±722","6,276","±1,748","16.9%","±4.7","70,492","±1,725","17,300","±3,047","24.5%","±4.3","121,892","±1,868","21,349","±3,470","17.5%","±2.8","69,859","±565","5,675","±2,036","8.1%","±2.9","107,561","±1,312","7,397","±3,835","6.9%","±3.6","117,047","±2,180","21,787","±3,243","18.6%","±2.7","56,666","±1,008","6,735","±2,173","11.9%","±3.8","38,665","±926","8,573","±2,475","22.2%","±6.4","41,202","±1,192","4,929","±1,859","12.0%","±4.5","39,338","±966","3,939","±1,569","10.0%","±4.0","57,803","±859","5,527","±2,052","9.6%","±3.6","61,080","±1,489","6,134","±1,651","10.0%","±2.7"
