"Label (Grouping)","United States!!Total!!Estimate","United States!!Total!!Margin of Error","United States!!Below poverty level!!Estimate","United States!!Below poverty level!!Margin of Error","United States!!Percent below poverty level!!Estimate","United States!!Percent below poverty level!!Margin of Error","Georgia!!Total!!Estimate","Georgia!!Total!!Margin of Error","Georgia!!Below poverty level!!Estimate","Georgia!!Below poverty level!!Margin of Error","Georgia!!Percent below poverty level!!Estimate","Georgia!!Percent below poverty level!!Margin of Error","Barrow County, Georgia!!Total!!Estimate","Barrow County, Georgia!!Total!!Margin of Error","Barrow County, Georgia!!Below poverty level!!Estimate","Barrow County, Georgia!!Below poverty level!!Margin of Error","Barrow County, Georgia!!Percent below poverty level!!Estimate","Barrow County, Georgia!!Percent below poverty level!!Margin of Error","Bartow County, Georgia!!Total!!Estimate","Bartow County, Georgia!!Total!!Margin of Error","Bartow County, Georgia!!Below poverty level!!Estimate","Bartow County, Georgia!!Below poverty level!!Margin of Error","Bartow County, Georgia!!Percent below poverty level!!Estimate","Bartow County, Georgia!!Percent below poverty level!!Margin of Error","Bibb County, Georgia!!Total!!Estimate","Bibb County, Georgia!!Total!!Margin of Error","Bibb County, Georgia!!Below poverty level!!Estimate","Bibb County, Georgia!!Below poverty level!!Margin of Error","Bibb County, Georgia!!Percent below poverty level!!Estimate","Bibb County, Georgia!!Percent below poverty level!!Margin of Error","Bulloch County, Georgia!!Total!!Estimate","Bulloch County, Georgia!!Total!!Margin of Error","Bulloch County, Georgia!!Below poverty level!!Estimate","Bulloch County, Georgia!!Below poverty level!!Margin of Error","Bulloch County, Georgia!!Percent below poverty level!!Estimate","Bulloch County, Georgia!!Percent below poverty level!!Margin of Error","Carroll County, Georgia!!Total!!Estimate","Carroll County, Georgia!!Total!!Margin of Error","Carroll County, Georgia!!Below poverty level!!Estimate","Carroll County, Georgia!!Below poverty level!!Margin of Error","Carroll County, Georgia!!Percent below poverty level!!Estimate","Carroll County, Georgia!!Percent below poverty level!!Margin of Error","Catoosa County, Georgia!!Total!!Estimate","Catoosa County, Georgia!!Total!!Margin of Error","Catoosa County, Georgia!!Below poverty level!!Estimate","Catoosa County, Georgia!!Below poverty level!!Margin of Error","Catoosa County, Georgia!!Percent below poverty level!!Estimate","Catoosa County, Georgia!!Percent below poverty level!!Margin of Error","Chatham County, Georgia!!Total!!Estimate","Chatham County, Georgia!!Total!!Margin of Error","Chatham County, Georgia!!Below poverty level!!Estimate","Chatham County, Georgia!!Below poverty level!!Margin of Error","Chatham County, Georgia!!Percent below poverty level!!Estimate","Chatham County, Georgia!!Percent below poverty level!!Margin of Error","Cherokee County, Georgia!!Total!!Estimate","Cherokee County, Georgia!!Total!!Margin of Error","Cherokee County, Georgia!!Below poverty level!!Estimate","Cherokee County, Georgia!!Below poverty level!!Margin of Error","Cherokee County, Georgia!!Percent below poverty level!!Estimate","Cherokee County, Georgia!!Percent below poverty level!!Margin of Error","Clarke County, Georgia!!Total!!Estimate","Clarke County, Georgia!!Total!!Margin of Error","Clarke County, Georgia!!Below poverty level!!Estimate","Clarke County, Georgia!!Below poverty level!!Margin of Error","Clarke County, Georgia!!Percent below poverty level!!Estimate","Clarke County, Georgia!!Percent below poverty level!!Margin of Error","Clayton County, Georgia!!Total!!Estimate","Clayton County, Georgia!!Total!!Margin of Error","Clayton County, Georgia!!Below poverty level!!Estimate","Clayton County, Georgia!!Below poverty level!!Margin of Error","Clayton County, Georgia!!Percent below poverty level!!Estimate","Clayton County, Georgia!!Percent below poverty level!!Margin of Error","Cobb County, Georgia!!Total!!Estimate","Cobb County, Georgia!!Total!!Margin of Error","Cobb County, Georgia!!Below poverty level!!Estimate","Cobb County, Georgia!!Below poverty level!!Margin of Error","Cobb County, Georgia!!Percent below poverty level!!Estimate","Cobb County, Georgia!!Percent below poverty level!!Margin of Error","Columbia County, Georgia!!Total!!Estimate","Columbia County, Georgia!!Total!!Margin of Error","Columbia County, Georgia!!Below poverty level!!Estimate","Columbia County, Georgia!!Below poverty level!!Margin of Error","Columbia County, Georgia!!Percent below poverty level!!Estimate","Columbia County, Georgia!!Percent below poverty level!!Margin of Error","Coweta County, Georgia!!Total!!Estimate","Coweta County, Georgia!!Total!!Margin of Error","Coweta County, Georgia!!Below poverty level!!Estimate","Coweta County, Georgia!!Below poverty level!!Margin of Error","Coweta County, Georgia!!Percent below poverty level!!Estimate","Coweta County, Georgia!!Percent below poverty level!!Margin of Error","DeKalb County, Georgia!!Total!!Estimate","DeKalb County, Georgia!!Total!!Margin of Error","DeKalb County, Georgia!!Below poverty level!!Estimate","DeKalb County, Georgia!!Below poverty level!!Margin of Error","DeKalb County, Georgia!!Percent below poverty level!!Estimate","DeKalb County, Georgia!!Percent below poverty level!!Margin of Error","Dougherty County, Georgia!!Total!!Estimate","Dougherty County, Georgia!!Total!!Margin of Error","Dougherty County, Georgia!!Below poverty level!!Estimate","Dougherty County, Georgia!!Below poverty level!!Margin of Error","Dougherty County, Georgia!!Percent below poverty level!!Estimate","Dougherty County, Georgia!!Percent below poverty level!!Margin of Error","Douglas County, Georgia!!Total!!Estimate","Douglas County, Georgia!!Total!!Margin of Error","Douglas County, Georgia!!Below poverty level!!Estimate","Douglas County, Georgia!!Below poverty level!!Margin of Error","Douglas County, Georgia!!Percent below poverty level!!Estimate","Douglas County, Georgia!!Percent below poverty level!!Margin of Error","Fayette County, Georgia!!Total!!Estimate","Fayette County, Georgia!!Total!!Margin of Error","Fayette County, Georgia!!Below poverty level!!Estimate","Fayette County, Georgia!!Below poverty level!!Margin of Error","Fayette County, Georgia!!Percent below poverty level!!Estimate","Fayette County, Georgia!!Percent below poverty level!!Margin of Error","Floyd County, Georgia!!Total!!Estimate","Floyd County, Georgia!!Total!!Margin of Error","Floyd County, Georgia!!Below poverty level!!Estimate","Floyd County, Georgia!!Below poverty level!!Margin of Error","Floyd County, Georgia!!Percent below poverty level!!Estimate","Floyd County, Georgia!!Percent below poverty level!!Margin of Error","Forsyth County, Georgia!!Total!!Estimate","Forsyth County, Georgia!!Total!!Margin of Error","Forsyth County, Georgia!!Below poverty level!!Estimate","Forsyth County, Georgia!!Below poverty level!!Margin of Error","Forsyth County, Georgia!!Percent below poverty level!!Estimate","Forsyth County, Georgia!!Percent below poverty level!!Margin of Error","Fulton County, Georgia!!Total!!Estimate","Fulton County, Georgia!!Total!!Margin of Error","Fulton County, Georgia!!Below poverty level!!Estimate","Fulton County, Georgia!!Below poverty level!!Margin of Error","Fulton County, Georgia!!Percent below poverty level!!Estimate","Fulton County, Georgia!!Percent below poverty level!!Margin of Error","Glynn County, Georgia!!Total!!Estimate","Glynn County, Georgia!!Total!!Margin of Error","Glynn County, Georgia!!Below poverty level!!Estimate","Glynn County, Georgia!!Below poverty level!!Margin of Error","Glynn County, Georgia!!Percent below poverty level!!Estimate","Glynn County, Georgia!!Percent below poverty level!!Margin of Error","Gwinnett County, Georgia!!Total!!Estimate","Gwinnett County, Georgia!!Total!!Margin of Error","Gwinnett County, Georgia!!Below poverty level!!Estimate","Gwinnett County, Georgia!!Below poverty level!!Margin of Error","Gwinnett County, Georgia!!Percent below poverty level!!Estimate","Gwinnett County, Georgia!!Percent below poverty level!!Margin of Error","Hall County, Georgia!!Total!!Estimate","Hall County, Georgia!!Total!!Margin of Error","Hall County, Georgia!!Below poverty level!!Estimate","Hall County, Georgia!!Below poverty level!!Margin of Error","Hall County, Georgia!!Percent below poverty level!!Estimate","Hall County, Georgia!!Percent below poverty level!!Margin of Error","Henry County, Georgia!!Total!!Estimate","Henry County, Georgia!!Total!!Margin of Error","Henry County, Georgia!!Below poverty level!!Estimate","Henry County, Georgia!!Below poverty level!!Margin of Error","Henry County, Georgia!!Percent below poverty level!!Estimate","Henry County, Georgia!!Percent below poverty level!!Margin of Error","Houston County, Georgia!!Total!!Estimate","Houston County, Georgia!!Total!!Margin of Error","Houston County, Georgia!!Below poverty level!!Estimate","Houston County, Georgia!!Below poverty level!!Margin of Error","Houston County, Georgia!!Percent below poverty level!!Estimate","Houston County, Georgia!!Percent below poverty level!!Margin of Error","Liberty County, Georgia!!Total!!Estimate","Liberty County, Georgia!!Total!!Margin of Error","Liberty County, Georgia!!Below poverty level!!Estimate","Liberty County, Georgia!!Below poverty level!!Margin of Error","Liberty County, Georgia!!Percent below poverty level!!Estimate","Liberty County, Georgia!!Percent below poverty level!!Margin of Error","Lowndes County, Georgia!!Total!!Estimate","Lowndes County, Georgia!!Total!!Margin of Error","Lowndes County, Georgia!!Below poverty level!!Estimate","Lowndes County, Georgia!!Below poverty level!!Margin of Error","Lowndes County, Georgia!!Percent below poverty level!!Estimate","Lowndes County, Georgia!!Percent below poverty level!!Margin of Error","Muscogee County, Georgia!!Total!!Estimate","Muscogee County, Georgia!!Total!!Margin of Error","Muscogee County, Georgia!!Below poverty level!!Estimate","Muscogee County, Georgia!!Below poverty level!!Margin of Error","Muscogee County, Georgia!!Percent below poverty level!!Estimate","Muscogee County, Georgia!!Percent below poverty level!!Margin of Error","Newton County, Georgia!!Total!!Estimate","Newton County, Georgia!!Total!!Margin of Error","Newton County, Georgia!!Below poverty level!!Estimate","Newton County, Georgia!!Below poverty level!!Margin of Error","Newton County, Georgia!!Percent below poverty level!!Estimate","Newton County, Georgia!!Percent below poverty level!!Margin of Error","Paulding County, Georgia!!Total!!Estimate","Paulding County, Georgia!!Total!!Margin of Error","Paulding County, Georgia!!Below poverty level!!Estimate","Paulding County, Georgia!!Below poverty level!!Margin of Error","Paulding County, Georgia!!Percent below poverty level!!Estimate","Paulding County, Georgia!!Percent below poverty level!!Margin of Error","Richmond County, Georgia!!Total!!Estimate","Richmond County, Georgia!!Total!!Margin of Error","Richmond County, Georgia!!Below poverty level!!Estimate","Richmond County, Georgia!!Below poverty level!!Margin of Error","Richmond County, Georgia!!Percent below poverty level!!Estimate","Richmond County, Georgia!!Percent below poverty level!!Margin of Error","Rockdale County, Georgia!!Total!!Estimate","Rockdale County, Georgia!!Total!!Margin of Error","Rockdale County, Georgia!!Below poverty level!!Estimate","Rockdale County, Georgia!!Below poverty level!!Margin of Error","Rockdale County, Georgia!!Percent below poverty level!!Estimate","Rockdale County, Georgia!!Percent below poverty level!!Margin of Error","Troup County, Georgia!!Total!!Estimate","Troup County, Georgia!!Total!!Margin of Error","Troup County, Georgia!!Below poverty level!!Estimate","Troup County, Georgia!!Below poverty level!!Margin of Error","Troup County, Georgia!!Percent below poverty level!!Estimate","Troup County, Georgia!!Percent below poverty level!!Margin of Error","Walker County, Georgia!!Total!!Estimate","Walker County, Georgia!!Total!!Margin of Error","Walker County, Georgia!!Below poverty level!!Estimate","Walker County, Georgia!!Below poverty level!!Margin of Error","Walker County, Georgia!!Percent below poverty level!!Estimate","Walker County, Georgia!!Percent below poverty level!!Margin of Error","Walton County, Georgia!!Total!!Estimate","Walton County, Georgia!!Total!!Margin of Error","Walton County, Georgia!!Below poverty level!!Estimate","Walton County, Georgia!!Below poverty level!!Margin of Error","Walton County, Georgia!!Percent below poverty level!!Estimate","Walton County, Georgia!!Percent below poverty level!!Margin of Error","Whitfield County, Georgia!!Total!!Estimate","Whitfield County, Georgia!!Total!!Margin of Error","Whitfield County, Georgia!!Below poverty level!!Estimate","Whitfield County, Georgia!!Below poverty level!!Margin of Error","Whitfield County, Georgia!!Percent below poverty level!!Estimate","Whitfield County, Georgia!!Percent below poverty level!!Margin of Error"
"Population for whom poverty status is determined","315,165,470","±22,993","44,268,996","±246,910","14.0%","±0.1","10,040,201","±4,550","1,603,013","±34,382","16.0%","±0.3","76,668","±416","10,941","±2,622","14.3%","±3.4","102,749","±1,142","17,105","±3,668","16.6%","±3.6","146,422","±1,373","38,556","±4,360","26.3%","±2.9","66,003","±2,390","16,546","±2,961","25.1%","±4.2","112,291","±1,298","14,584","±3,142","13.0%","±2.8","65,625","±642","6,033","±2,367","9.2%","±3.6","275,625","±2,127","43,398","±5,902","15.7%","±2.1","239,394","±1,320","17,610","±4,210","7.4%","±1.8","114,600","±1,515","31,693","±3,884","27.7%","±3.3","273,992","±2,031","56,658","±8,353","20.7%","±3.0","737,148","±1,867","70,868","±7,731","9.6%","±1.0","146,755","±444","10,627","±3,411","7.2%","±2.3","138,947","±1,026","13,165","±4,066","9.5%","±2.9","725,695","±2,917","125,609","±11,667","17.3%","±1.6","86,591","±1,684","25,847","±4,638","29.8%","±5.4","140,531","±683","17,528","±5,085","12.5%","±3.6","111,052","±404","6,161","±2,432","5.5%","±2.2","92,504","±1,412","11,739","±2,843","12.7%","±3.1","220,212","±540","13,001","±2,591","5.9%","±1.2","991,572","±2,771","155,061","±10,930","15.6%","±1.1","83,335","±777","17,140","±4,208","20.6%","±5.1","900,628","±1,536","102,496","±12,457","11.4%","±1.4","194,975","±677","25,795","±4,434","13.2%","±2.3","220,488","±542","21,047","±5,711","9.5%","±2.6","149,601","±1,093","24,445","±4,651","16.3%","±3.1","60,133","±556","7,862","±1,933","13.1%","±3.3","110,404","±769","24,127","±3,587","21.9%","±3.2","189,813","±1,499","41,236","±5,336","21.7%","±2.8","105,573","±1,002","23,299","±5,324","22.1%","±5.1","154,632","±877","13,462","±4,447","8.7%","±2.9","192,296","±1,528","48,523","±5,739","25.2%","±3.0","88,373","±882","12,616","±3,084","14.3%","±3.5","68,200","±912","14,790","±3,401","21.7%","±5.0","66,606","±905","13,758","±3,624","20.7%","±5.5","88,636","±1,030","12,057","±3,788","13.6%","±4.3","103,115","±1,120","18,184","±4,353","17.6%","±4.2"
"AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Under 18 years","72,452,603","±38,990","14,115,713","±139,368","19.5%","±0.2","2,472,797","±5,263","566,005","±19,485","22.9%","±0.8","20,204","±289","4,112","±1,432","20.4%","±7.1","25,733","±303","6,459","±1,905","25.1%","±7.3","37,329","±570","13,881","±2,418","37.2%","±6.5","14,252","±539","4,043","±1,180","28.4%","±8.3","27,354","±692","4,137","±1,489","15.1%","±5.6","14,939","±784","2,038","±1,312","13.6%","±8.5","61,599","±1,159","15,065","±2,716","24.5%","±4.5","60,269","±620","6,018","±2,331","10.0%","±3.9","21,044","±506","5,587","±2,084","26.5%","±10.0","78,186","±626","24,593","±4,432","31.5%","±5.6","179,623","±1,076","22,527","±4,398","12.5%","±2.5","37,894","±444","3,079","±1,556","8.1%","±4.1","34,344","±790","4,210","±1,575","12.3%","±4.6","171,855","±2,238","43,920","±6,287","25.6%","±3.7","22,152","±400","9,095","±2,288","41.1%","±10.3","36,777","±565","6,431","±2,794","17.5%","±7.6","25,737","±346","1,460","±921","5.7%","±3.6","22,217","±313","3,123","±1,398","14.1%","±6.3","61,748","±338","4,918","±1,616","8.0%","±2.6","229,639","±1,247","55,742","±6,950","24.3%","±3.0","19,216","±440","5,941","±2,090","30.9%","±10.8","246,837","±1,059","41,561","±7,349","16.8%","±3.0","50,570","±598","9,337","±2,173","18.5%","±4.3","58,014","±350","7,722","±2,816","13.3%","±4.9","37,931","±823","8,431","±2,390","22.2%","±6.4","17,215","±650","3,229","±1,269","18.8%","±7.3","27,195","±303","7,893","±1,943","29.0%","±7.1","47,867","±490","13,910","±2,581","29.1%","±5.4","28,254","±298","10,300","±2,884","36.5%","±10.2","41,488","±626","5,813","±2,682","14.0%","±6.4","46,111","±814","18,527","±2,819","40.2%","±6.1","22,275","±355","5,025","±1,584","22.6%","±7.1","17,194","±338","5,575","±1,743","32.4%","±10.1","15,296","±384","4,236","±1,992","27.7%","±13.1","22,064","±725","4,407","±1,669","20.0%","±7.5","27,868","±611","6,671","±2,165","23.9%","±7.6"
"        Under 5 years","19,473,767","±22,803","4,156,949","±48,552","21.3%","±0.2","644,699","±4,754","171,607","±8,040","26.6%","±1.2","4,821","±524","1,305","±594","27.1%","±12.1","6,797","±391","2,407","±873","35.4%","±12.4","10,852","±598","5,521","±1,247","50.9%","±10.8","4,358","±235","1,481","±615","34.0%","±13.6","6,703","±410","1,609","±962","24.0%","±14.3","4,049","±523","699","±587","17.3%","±13.8","17,886","±1,171","4,815","±1,078","26.9%","±6.1","14,218","±514","2,083","±1,040","14.7%","±7.3","7,832","±1,143","2,436","±1,158","31.1%","±13.8","22,357","±1,231","8,197","±1,901","36.7%","±8.5","47,723","±282","5,689","±1,474","11.9%","±3.1","9,497","±540","505","±428","5.3%","±4.5","8,677","±425","1,387","±620","16.0%","±7.2","51,654","±1,932","15,669","±2,732","30.3%","±5.3","6,022","±228","2,363","±915","39.2%","±15.1","8,521","±936","1,782","±835","20.9%","±10.5","4,913","±421","94","±165","1.9%","±3.4","5,231","±581","418","±338","8.0%","±6.5","13,565","±230","1,679","±533","12.4%","±3.9","62,937","±528","18,389","±3,093","29.2%","±4.9","4,736","±447","2,028","±892","42.8%","±18.4","60,604","±337","10,016","±2,474","16.5%","±4.1","13,172","±319","2,673","±928","20.3%","±7.1","12,492","±682","2,388","±1,422","19.1%","±10.9","10,117","±634","2,952","±1,225","29.2%","±12.1","5,934","±363","1,364","±566","23.0%","±9.6","7,739","±556","2,070","±874","26.7%","±11.3","14,638","±274","4,106","±1,149","28.1%","±7.8","7,378","±484","3,454","±1,152","46.8%","±14.1","9,919","±260","729","±465","7.3%","±4.6","13,235","±699","4,931","±1,401","37.3%","±10.3","4,988","±786","1,653","±659","33.1%","±14.7","4,597","±174","1,137","±596","24.7%","±12.9","4,322","±428","1,065","±560","24.6%","±12.6","4,929","±761","827","±503","16.8%","±9.9","6,479","±375","2,237","±963","34.5%","±14.7"
"        5 to 17 years","52,978,836","±34,187","9,958,764","±99,801","18.8%","±0.2","1,828,098","±5,528","394,398","±15,932","21.6%","±0.9","15,383","±616","2,807","±1,131","18.2%","±7.3","18,936","±542","4,052","±1,379","21.4%","±7.2","26,477","±980","8,360","±1,903","31.6%","±7.1","9,894","±454","2,562","±861","25.9%","±8.8","20,651","±722","2,528","±980","12.2%","±5.0","10,890","±675","1,339","±908","12.3%","±8.2","43,713","±473","10,250","±2,353","23.4%","±5.4","46,051","±462","3,935","±1,683","8.5%","±3.6","13,212","±1,258","3,151","±1,882","23.8%","±14.1","55,829","±1,359","16,396","±3,372","29.4%","±6.0","131,900","±1,029","16,838","±3,494","12.8%","±2.7","28,397","±652","2,574","±1,425","9.1%","±5.0","25,667","±839","2,823","±1,372","11.0%","±5.3","120,201","±1,143","28,251","±4,562","23.5%","±3.8","16,130","±442","6,732","±1,741","41.7%","±10.7","28,256","±932","4,649","±2,217","16.5%","±7.7","20,824","±456","1,366","±825","6.6%","±3.9","16,986","±642","2,705","±1,251","15.9%","±7.4","48,183","±262","3,239","±1,273","6.7%","±2.6","166,702","±1,286","37,353","±5,712","22.4%","±3.4","14,480","±474","3,913","±1,476","27.0%","±10.3","186,233","±1,076","31,545","±5,940","16.9%","±3.2","37,398","±559","6,664","±1,821","17.8%","±4.8","45,522","±739","5,334","±1,912","11.7%","±4.3","27,814","±920","5,479","±1,766","19.7%","±6.4","11,281","±415","1,865","±1,004","16.5%","±8.8","19,456","±453","5,823","±1,499","29.9%","±7.6","33,229","±450","9,804","±2,146","29.5%","±6.4","20,876","±642","6,846","±2,371","32.8%","±11.6","31,569","±671","5,084","±2,444","16.1%","±7.7","32,876","±447","13,596","±2,217","41.4%","±6.7","17,287","±780","3,372","±1,140","19.5%","±6.8","12,597","±375","4,438","±1,404","35.2%","±11.1","10,974","±587","3,171","±1,676","28.9%","±15.5","17,135","±684","3,580","±1,505","20.9%","±8.6","21,389","±597","4,434","±1,608","20.7%","±7.3"
"        Related children of householder under 18 years","72,118,415","±40,808","13,805,435","±139,408","19.1%","±0.2","2,462,451","±5,578","556,759","±19,540","22.6%","±0.8","20,153","±281","4,061","±1,452","20.2%","±7.2","25,406","±593","6,132","±1,873","24.1%","±7.3","37,237","±597","13,789","±2,421","37.0%","±6.5","14,215","±548","4,006","±1,186","28.2%","±8.4","27,354","±692","4,137","±1,489","15.1%","±5.6","14,741","±601","1,840","±1,202","12.5%","±8.0","61,223","±1,195","14,795","±2,674","24.2%","±4.4","60,093","±671","5,842","±2,314","9.7%","±3.8","20,941","±542","5,587","±2,084","26.7%","±10.0","78,136","±645","24,543","±4,435","31.4%","±5.6","178,386","±1,336","21,494","±4,294","12.0%","±2.4","37,770","±539","2,955","±1,525","7.8%","±4.0","34,317","±793","4,183","±1,573","12.2%","±4.6","171,443","±2,260","43,732","±6,288","25.5%","±3.7","21,827","±552","8,770","±2,310","40.2%","±10.4","36,643","±591","6,297","±2,797","17.2%","±7.6","25,706","±342","1,429","±922","5.6%","±3.6","22,167","±323","3,073","±1,377","13.9%","±6.2","61,697","±351","4,867","±1,615","7.9%","±2.6","229,181","±1,253","55,325","±6,950","24.1%","±3.0","19,120","±477","5,845","±2,111","30.6%","±11.0","245,907","±1,252","40,631","±7,346","16.5%","±3.0","50,411","±731","9,178","±2,197","18.2%","±4.3","57,807","±473","7,515","±2,798","13.0%","±4.8","37,451","±1,075","7,951","±2,310","21.2%","±6.3","17,208","±652","3,222","±1,266","18.7%","±7.3","26,986","±326","7,893","±1,943","29.2%","±7.2","47,812","±507","13,855","±2,588","29.0%","±5.4","28,177","±320","10,223","±2,881","36.3%","±10.3","41,488","±626","5,813","±2,682","14.0%","±6.4","46,111","±814","18,527","±2,819","40.2%","±6.1","22,275","±355","5,025","±1,584","22.6%","±7.1","17,042","±414","5,423","±1,647","31.8%","±9.8","15,296","±384","4,236","±1,992","27.7%","±13.1","21,899","±760","4,353","±1,666","19.9%","±7.5","27,702","±611","6,505","±2,139","23.5%","±7.6"
"    18 to 64 years","194,807,318","±24,962","25,723,818","±122,218","13.2%","±0.1","6,237,101","±4,831","903,267","±19,582","14.5%","±0.3","47,688","±487","5,937","±1,482","12.4%","±3.1","63,508","±1,143","8,442","±2,138","13.3%","±3.4","87,406","±1,306","20,205","±2,630","23.1%","±3.0","43,675","±2,405","11,569","±2,293","26.5%","±4.6","70,117","±1,102","9,138","±1,991","13.0%","±2.8","39,545","±797","3,599","±1,339","9.1%","±3.4","173,347","±1,846","25,733","±3,609","14.8%","±2.0","147,976","±1,488","9,681","±2,333","6.5%","±1.6","81,401","±1,568","25,407","±2,698","31.2%","±3.1","171,009","±2,157","28,523","±4,400","16.7%","±2.6","473,422","±1,602","43,076","±4,770","9.1%","±1.0","90,524","±797","6,387","±2,211","7.1%","±2.4","87,028","±728","8,329","±2,972","9.6%","±3.4","473,339","±1,723","73,081","±5,897","15.4%","±1.3","51,860","±1,703","15,267","±2,820","29.4%","±5.4","88,069","±704","9,579","±2,464","10.9%","±2.8","66,180","±494","3,973","±1,820","6.0%","±2.7","55,346","±1,367","7,623","±1,909","13.8%","±3.4","132,011","±792","5,975","±1,222","4.5%","±0.9","651,267","±2,501","87,278","±6,375","13.4%","±1.0","49,420","±949","9,782","±2,497","19.8%","±4.9","569,858","±860","54,484","±6,235","9.6%","±1.1","116,482","±866","14,567","±2,567","12.5%","±2.2","138,675","±951","11,495","±3,318","8.3%","±2.4","92,819","±796","13,737","±2,739","14.8%","±3.0","37,750","±697","4,136","±866","11.0%","±2.4","69,949","±765","14,027","±2,448","20.1%","±3.5","117,320","±1,477","23,971","±3,218","20.4%","±2.7","64,298","±925","11,663","±3,110","18.1%","±4.8","96,483","±838","6,063","±2,151","6.3%","±2.2","120,198","±1,443","27,357","±3,757","22.8%","±3.1","54,168","±724","7,074","±1,868","13.1%","±3.4","41,459","±806","8,004","±1,907","19.3%","±4.5","39,852","±873","8,890","±2,329","22.3%","±5.9","53,505","±940","6,269","±2,333","11.7%","±4.4","61,467","±1,178","10,089","±2,537","16.4%","±4.1"
"        18 to 34 years","71,337,528","±38,819","12,158,773","±80,704","17.0%","±0.1","2,268,749","±7,834","427,200","±13,667","18.8%","±0.6","17,423","±754","2,271","±853","13.0%","±4.8","21,929","±1,586","2,826","±985","12.9%","±4.3","33,271","±1,068","9,601","±1,701","28.9%","±4.9","20,815","±2,385","8,976","±2,107","43.1%","±7.8","28,003","±1,127","5,017","±1,317","17.9%","±4.6","13,045","±715","1,940","±1,022","14.9%","±7.9","70,908","±1,995","13,452","±2,376","19.0%","±3.2","45,958","±1,231","4,078","±1,411","8.9%","±3.1","46,855","±1,969","19,237","±2,171","41.1%","±4.2","67,395","±1,665","13,803","±2,866","20.5%","±4.3","169,083","±1,523","20,730","±2,780","12.3%","±1.6","32,515","±1,522","2,483","±1,223","7.6%","±3.8","28,930","±1,409","4,061","±1,679","14.0%","±5.7","181,658","±1,601","37,256","±3,609","20.5%","±2.0","20,255","±1,157","7,930","±1,643","39.2%","±7.7","31,028","±899","4,216","±1,585","13.6%","±5.1","19,668","±880","2,009","±978","10.2%","±4.9","19,782","±980","3,230","±1,111","16.3%","±5.6","36,531","±578","1,928","±804","5.3%","±2.2","250,068","±2,299","42,826","±4,745","17.1%","±1.9","17,448","±1,305","3,450","±1,303","19.8%","±7.7","200,676","±573","25,964","±3,960","12.9%","±2.0","42,142","±935","5,290","±1,124","12.6%","±2.7","47,658","±1,264","5,245","±2,207","11.0%","±4.6","34,498","±1,038","7,349","±2,099","21.3%","±6.1","19,028","±895","2,463","±679","12.9%","±3.6","34,608","±798","8,655","±2,087","25.0%","±6.0","47,634","±1,722","10,139","±2,066","21.3%","±4.2","22,268","±760","5,342","±1,753","24.0%","±7.8","32,872","±1,347","1,870","±1,077","5.7%","±3.3","50,344","±1,262","13,303","±2,698","26.4%","±5.4","17,312","±1,501","2,728","±876","15.8%","±5.0","15,398","±943","4,896","±1,347","31.8%","±8.4","12,931","±597","3,500","±1,234","27.1%","±9.6","18,749","±1,155","3,120","±1,454","16.6%","±7.8","23,474","±1,518","4,530","±1,606","19.3%","±7.2"
