"Label (Grouping)","United States!!Total!!Estimate","United States!!Total!!Margin of Error","United States!!Below poverty level!!Estimate","United States!!Below poverty level!!Margin of Error","United States!!Percent below poverty level!!Estimate","United States!!Percent below poverty level!!Margin of Error","Georgia!!Total!!Estimate","Georgia!!Total!!Margin of Error","Georgia!!Below poverty level!!Estimate","Georgia!!Below poverty level!!Margin of Error","Georgia!!Percent below poverty level!!Estimate","Georgia!!Percent below poverty level!!Margin of Error","Barrow County, Georgia!!Total!!Estimate","Barrow County, Georgia!!Total!!Margin of Error","Barrow County, Georgia!!Below poverty level!!Estimate","Barrow County, Georgia!!Below poverty level!!Margin of Error","Barrow County, Georgia!!Percent below poverty level!!Estimate","Barrow County, Georgia!!Percent below poverty level!!Margin of Error","Bartow County, Georgia!!Total!!Estimate","Bartow County, Georgia!!Total!!Margin of Error","Bartow County, Georgia!!Below poverty level!!Estimate","Bartow County, Georgia!!Below poverty level!!Margin of Error","Bartow County, Georgia!!Percent below poverty level!!Estimate","Bartow County, Georgia!!Percent below poverty level!!Margin of Error","Bibb County, Georgia!!Total!!Estimate","Bibb County, Georgia!!Total!!Margin of Error","Bibb County, Georgia!!Below poverty level!!Estimate","Bibb County, Georgia!!Below poverty level!!Margin of Error","Bibb County, Georgia!!Percent below poverty level!!Estimate","Bibb County, Georgia!!Percent below poverty level!!Margin of Error","Bulloch County, Georgia!!Total!!Estimate","Bulloch County, Georgia!!Total!!Margin of Error","Bulloch County, Georgia!!Below poverty level!!Estimate","Bulloch County, Georgia!!Below poverty level!!Margin of Error","Bulloch County, Georgia!!Percent below poverty level!!Estimate","Bulloch County, Georgia!!Percent below poverty level!!Margin of Error","Carroll County, Georgia!!Total!!Estimate","Carroll County, Georgia!!Total!!Margin of Error","Carroll County, Georgia!!Below poverty level!!Estimate","Carroll County, Georgia!!Below poverty level!!Margin of Error","Carroll County, Georgia!!Percent below poverty level!!Estimate","Carroll County, Georgia!!Percent below poverty level!!Margin of Error","Catoosa County, Georgia!!Total!!Estimate","Catoosa County, Georgia!!Total!!Margin of Error","Catoosa County, Georgia!!Below poverty level!!Estimate","Catoosa County, Georgia!!Below poverty level!!Margin of Error","Catoosa County, Georgia!!Percent below poverty level!!Estimate","Catoosa County, Georgia!!Percent below poverty level!!Margin of Error","Chatham County, Georgia!!Total!!Estimate","Chatham County, Georgia!!Total!!Margin of Error","Chatham County, Georgia!!Below poverty level!!Estimate","Chatham County, Georgia!!Below poverty level!!Margin of Error","Chatham County, Georgia!!Percent below poverty level!!Estimate","Chatham County, Georgia!!Percent below poverty level!!Margin of Error","Cherokee County, Georgia!!Total!!Estimate","Cherokee County, Georgia!!Total!!Margin of Error","Cherokee County, Georgia!!Below poverty level!!Estimate","Cherokee County, Georgia!!Below poverty level!!Margin of Error","Cherokee County, Georgia!!Percent below poverty level!!Estimate","Cherokee County, Georgia!!Percent below poverty level!!Margin of Error","Clarke County, Georgia!!Total!!Estimate","Clarke County, Georgia!!Total!!Margin of Error","Clarke County, Georgia!!Below poverty level!!Estimate","Clarke County, Georgia!!Below poverty level!!Margin of Error","Clarke County, Georgia!!Percent below poverty level!!Estimate","Clarke County, Georgia!!Percent below poverty level!!Margin of Error","Clayton County, Georgia!!Total!!Estimate","Clayton County, Georgia!!Total!!Margin of Error","Clayton County, Georgia!!Below poverty level!!Estimate","Clayton County, Georgia!!Below poverty level!!Margin of Error","Clayton County, Georgia!!Percent below poverty level!!Estimate","Clayton County, Georgia!!Percent below poverty level!!Margin of Error","Cobb County, Georgia!!Total!!Estimate","Cobb County, Georgia!!Total!!Margin of Error","Cobb County, Georgia!!Below poverty level!!Estimate","Cobb County, Georgia!!Below poverty level!!Margin of Error","Cobb County, Georgia!!Percent below poverty level!!Estimate","Cobb County, Georgia!!Percent below poverty level!!Margin of Error","Columbia County, Georgia!!Total!!Estimate","Columbia County, Georgia!!Total!!Margin of Error","Columbia County, Georgia!!Below poverty level!!Estimate","Columbia County, Georgia!!Below poverty level!!Margin of Error","Columbia County, Georgia!!Percent below poverty level!!Estimate","Columbia County, Georgia!!Percent below poverty level!!Margin of Error","Coweta County, Georgia!!Total!!Estimate","Coweta County, Georgia!!Total!!Margin of Error","Coweta County, Georgia!!Below poverty level!!Estimate","Coweta County, Georgia!!Below poverty level!!Margin of Error","Coweta County, Georgia!!Percent below poverty level!!Estimate","Coweta County, Georgia!!Percent below poverty level!!Margin of Error","DeKalb County, Georgia!!Total!!Estimate","DeKalb County, Georgia!!Total!!Margin of Error","DeKalb County, Georgia!!Below poverty level!!Estimate","DeKalb County, Georgia!!Below poverty level!!Margin of Error","DeKalb County, Georgia!!Percent below poverty level!!Estimate","DeKalb County, Georgia!!Percent below poverty level!!Margin of Error","Dougherty County, Georgia!!Total!!Estimate","Dougherty County, Georgia!!Total!!Margin of Error","Dougherty County, Georgia!!Below poverty level!!Estimate","Dougherty County, Georgia!!Below poverty level!!Margin of Error","Dougherty County, Georgia!!Percent below poverty level!!Estimate","Dougherty County, Georgia!!Percent below poverty level!!Margin of Error","Douglas County, Georgia!!Total!!Estimate","Douglas County, Georgia!!Total!!Margin of Error","Douglas County, Georgia!!Below poverty level!!Estimate","Douglas County, Georgia!!Below poverty level!!Margin of Error","Douglas County, Georgia!!Percent below poverty level!!Estimate","Douglas County, Georgia!!Percent below poverty level!!Margin of Error","Fayette County, Georgia!!Total!!Estimate","Fayette County, Georgia!!Total!!Margin of Error","Fayette County, Georgia!!Below poverty level!!Estimate","Fayette County, Georgia!!Below poverty level!!Margin of Error","Fayette County, Georgia!!Percent below poverty level!!Estimate","Fayette County, Georgia!!Percent below poverty level!!Margin of Error","Floyd County, Georgia!!Total!!Estimate","Floyd County, Georgia!!Total!!Margin of Error","Floyd County, Georgia!!Below poverty level!!Estimate","Floyd County, Georgia!!Below poverty level!!Margin of Error","Floyd County, Georgia!!Percent below poverty level!!Estimate","Floyd County, Georgia!!Percent below poverty level!!Margin of Error","Forsyth County, Georgia!!Total!!Estimate","Forsyth County, Georgia!!Total!!Margin of Error","Forsyth County, Georgia!!Below poverty level!!Estimate","Forsyth County, Georgia!!Below poverty level!!Margin of Error","Forsyth County, Georgia!!Percent below poverty level!!Estimate","Forsyth County, Georgia!!Percent below poverty level!!Margin of Error","Fulton County, Georgia!!Total!!Estimate","Fulton County, Georgia!!Total!!Margin of Error","Fulton County, Georgia!!Below poverty level!!Estimate","Fulton County, Georgia!!Below poverty level!!Margin of Error","Fulton County, Georgia!!Percent below poverty level!!Estimate","Fulton County, Georgia!!Percent below poverty level!!Margin of Error","Glynn County, Georgia!!Total!!Estimate","Glynn County, Georgia!!Total!!Margin of Error","Glynn County, Georgia!!Below poverty level!!Estimate","Glynn County, Georgia!!Below poverty level!!Margin of Error","Glynn County, Georgia!!Percent below poverty level!!Estimate","Glynn County, Georgia!!Percent below poverty level!!Margin of Error","Gwinnett County, Georgia!!Total!!Estimate","Gwinnett County, Georgia!!Total!!Margin of Error","Gwinnett County, Georgia!!Below poverty level!!Estimate","Gwinnett County, Georgia!!Below poverty level!!Margin of Error","Gwinnett County, Georgia!!Percent below poverty level!!Estimate","Gwinnett County, Georgia!!Percent below poverty level!!Margin of Error","Hall County, Georgia!!Total!!Estimate","Hall County, Georgia!!Total!!Margin of Error","Hall County, Georgia!!Below poverty level!!Estimate","Hall County, Georgia!!Below poverty level!!Margin of Error","Hall County, Georgia!!Percent below poverty level!!Estimate","Hall County, Georgia!!Percent below poverty level!!Margin of Error","Henry County, Georgia!!Total!!Estimate","Henry County, Georgia!!Total!!Margin of Error","Henry County, Georgia!!Below poverty level!!Estimate","Henry County, Georgia!!Below poverty level!!Margin of Error","Henry County, Georgia!!Percent below poverty level!!Estimate","Henry County, Georgia!!Percent below poverty level!!Margin of Error","Houston County, Georgia!!Total!!Estimate","Houston County, Georgia!!Total!!Margin of Error","Houston County, Georgia!!Below poverty level!!Estimate","Houston County, Georgia!!Below poverty level!!Margin of Error","Houston County, Georgia!!Percent below poverty level!!Estimate","Houston County, Georgia!!Percent below poverty level!!Margin of Error","Jackson County, Georgia!!Total!!Estimate","Jackson County, Georgia!!Total!!Margin of Error","Jackson County, Georgia!!Below poverty level!!Estimate","Jackson County, Georgia!!Below poverty level!!Margin of Error","Jackson County, Georgia!!Percent below poverty level!!Estimate","Jackson County, Georgia!!Percent below poverty level!!Margin of Error","Lowndes County, Georgia!!Total!!Estimate","Lowndes County, Georgia!!Total!!Margin of Error","Lowndes County, Georgia!!Below poverty level!!Estimate","Lowndes County, Georgia!!Below poverty level!!Margin of Error","Lowndes County, Georgia!!Percent below poverty level!!Estimate","Lowndes County, Georgia!!Percent below poverty level!!Margin of Error","Muscogee County, Georgia!!Total!!Estimate","Muscogee County, Georgia!!Total!!Margin of Error","Muscogee County, Georgia!!Below poverty level!!Estimate","Muscogee County, Georgia!!Below poverty level!!Margin of Error","Muscogee County, Georgia!!Percent below poverty level!!Estimate","Muscogee County, Georgia!!Percent below poverty level!!Margin of Error","Newton County, Georgia!!Total!!Estimate","Newton County, Georgia!!Total!!Margin of Error","Newton County, Georgia!!Below poverty level!!Estimate","Newton County, Georgia!!Below poverty level!!Margin of Error","Newton County, Georgia!!Percent below poverty level!!Estimate","Newton County, Georgia!!Percent below poverty level!!Margin of Error","Paulding County, Georgia!!Total!!Estimate","Paulding County, Georgia!!Total!!Margin of Error","Paulding County, Georgia!!Below poverty level!!Estimate","Paulding County, Georgia!!Below poverty level!!Margin of Error","Paulding County, Georgia!!Percent below poverty level!!Estimate","Paulding County, Georgia!!Percent below poverty level!!Margin of Error","Richmond County, Georgia!!Total!!Estimate","Richmond County, Georgia!!Total!!Margin of Error","Richmond County, Georgia!!Below poverty level!!Estimate","Richmond County, Georgia!!Below poverty level!!Margin of Error","Richmond County, Georgia!!Percent below poverty level!!Estimate","Richmond County, Georgia!!Percent below poverty level!!Margin of Error","Rockdale County, Georgia!!Total!!Estimate","Rockdale County, Georgia!!Total!!Margin of Error","Rockdale County, Georgia!!Below poverty level!!Estimate","Rockdale County, Georgia!!Below poverty level!!Margin of Error","Rockdale County, Georgia!!Percent below poverty level!!Estimate","Rockdale County, Georgia!!Percent below poverty level!!Margin of Error","Spalding County, Georgia!!Total!!Estimate","Spalding County, Georgia!!Total!!Margin of Error","Spalding County, Georgia!!Below poverty level!!Estimate","Spalding County, Georgia!!Below poverty level!!Margin of Error","Spalding County, Georgia!!Percent below poverty level!!Estimate","Spalding County, Georgia!!Percent below poverty level!!Margin of Error","Troup County, Georgia!!Total!!Estimate","Troup County, Georgia!!Total!!Margin of Error","Troup County, Georgia!!Below poverty level!!Estimate","Troup County, Georgia!!Below poverty level!!Margin of Error","Troup County, Georgia!!Percent below poverty level!!Estimate","Troup County, Georgia!!Percent below poverty level!!Margin of Error","Walker County, Georgia!!Total!!Estimate","Walker County, Georgia!!Total!!Margin of Error","Walker County, Georgia!!Below poverty level!!Estimate","Walker County, Georgia!!Below poverty level!!Margin of Error","Walker County, Georgia!!Percent below poverty level!!Estimate","Walker County, Georgia!!Percent below poverty level!!Margin of Error","Walton County, Georgia!!Total!!Estimate","Walton County, Georgia!!Total!!Margin of Error","Walton County, Georgia!!Below poverty level!!Estimate","Walton County, Georgia!!Below poverty level!!Margin of Error","Walton County, Georgia!!Percent below poverty level!!Estimate","Walton County, Georgia!!Percent below poverty level!!Margin of Error","Whitfield County, Georgia!!Total!!Estimate","Whitfield County, Georgia!!Total!!Margin of Error","Whitfield County, Georgia!!Below poverty level!!Estimate","Whitfield County, Georgia!!Below poverty level!!Margin of Error","Whitfield County, Georgia!!Percent below poverty level!!Estimate","Whitfield County, Georgia!!Percent below poverty level!!Margin of Error"
"Population for whom poverty status is determined","320,118,791","±24,954","39,490,096","±242,000","12.3%","±0.1","10,332,523","±4,968","1,373,909","±35,565","13.3%","±0.3","82,527","±655","8,260","±2,232","10.0%","±2.7","106,041","±1,080","15,981","±5,068","15.1%","±4.8","146,526","±1,269","34,285","±4,712","23.4%","±3.2","71,375","±2,290","16,083","±3,195","22.5%","±4.2","116,210","±1,102","17,493","±4,814","15.1%","±4.1","67,053","±405","5,108","±1,827","7.6%","±2.7","277,382","±2,069","38,877","±6,056","14.0%","±2.2","256,722","±887","17,421","±5,815","6.8%","±2.3","116,127","±2,659","31,533","±4,915","27.2%","±4.2","286,761","±1,958","44,074","±7,511","15.4%","±2.6","746,602","±2,393","60,219","±7,737","8.1%","±1.0","155,650","±749","6,402","±2,590","4.1%","±1.7","147,970","±728","14,648","±4,765","9.9%","±3.2","743,480","±2,274","92,060","±10,645","12.4%","±1.4","84,200","±1,030","22,894","±3,885","27.2%","±4.7","144,305","±1,115","15,544","±4,743","10.8%","±3.3","113,009","±997","6,520","±2,569","5.8%","±2.3","93,975","±1,326","15,562","±3,450","16.6%","±3.7","243,387","±577","10,570","±2,938","4.3%","±1.2","1,030,412","±3,088","139,317","±11,860","13.5%","±1.1","84,105","±935","13,054","±3,241","15.5%","±3.9","930,272","±1,171","86,176","±11,034","9.3%","±1.2","202,448","±734","29,424","±5,619","14.5%","±2.8","233,177","±792","19,053","±6,087","8.2%","±2.6","155,680","±1,158","16,440","±4,027","10.6%","±2.6","71,965","±709","7,979","±2,337","11.1%","±3.3","112,752","±1,325","23,916","±4,502","21.2%","±4.0","189,785","±1,520","34,632","±4,919","18.2%","±2.6","110,020","±1,226","10,512","±3,371","9.6%","±3.1","167,704","±822","10,358","±3,539","6.2%","±2.1","192,080","±1,815","40,350","±6,143","21.0%","±3.2","89,936","±800","9,453","±3,264","10.5%","±3.6","64,851","±1,413","11,026","±3,450","17.0%","±5.3","67,642","±1,301","15,151","±4,133","22.4%","±6.0","67,762","±1,069","9,642","±3,033","14.2%","±4.5","93,319","±880","10,349","±2,492","11.1%","±2.7","102,796","±1,510","12,799","±3,659","12.5%","±3.6"
"    AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Under 18 years","71,633,453","±39,859","12,000,470","±134,475","16.8%","±0.2","2,462,583","±6,169","461,456","±22,599","18.7%","±0.9","21,001","±630","2,666","±1,157","12.7%","±5.5","25,116","±790","3,817","±1,720","15.2%","±6.8","35,915","±964","14,021","±2,791","39.0%","±7.7","14,731","±855","2,619","±1,342","17.8%","±9.2","27,818","±618","7,046","±2,565","25.3%","±9.2","15,421","±576","1,829","±1,200","11.9%","±7.7","59,605","±925","11,846","±3,371","19.9%","±5.6","61,643","±650","5,164","±2,804","8.4%","±4.5","21,718","±447","6,372","±2,660","29.3%","±12.2","79,913","±626","18,494","±4,028","23.1%","±5.1","172,757","±1,476","19,719","±4,971","11.4%","±2.9","38,610","±627","1,912","±1,161","5.0%","±3.0","36,039","±84","3,535","±2,419","9.8%","±6.7","170,537","±1,295","29,545","±5,829","17.3%","±3.4","20,184","±588","7,939","±2,174","39.3%","±10.6","36,389","±1,022","5,199","±2,633","14.3%","±7.2","25,569","±681","1,371","±1,242","5.4%","±4.8","22,209","±527","5,698","±1,968","25.7%","±8.7","65,178","±410","3,493","±1,704","5.4%","±2.6","226,200","±896","50,377","±7,627","22.3%","±3.4","17,972","±383","5,091","±2,112","28.3%","±11.7","247,999","±832","32,679","±5,786","13.2%","±2.3","49,999","±571","12,839","±2,857","25.7%","±5.7","59,017","±288","7,610","±3,587","12.9%","±6.1","39,666","±829","4,862","±2,405","12.3%","±6.1","18,586","±387","2,033","±1,095","10.9%","±5.9","27,819","±814","8,460","±1,879","30.4%","±6.8","47,793","±482","11,832","±2,681","24.8%","±5.7","28,398","±591","2,764","±1,615","9.7%","±5.7","43,678","±499","2,642","±1,488","6.0%","±3.4","45,080","±1,293","16,057","±3,096","35.6%","±6.8","21,771","±483","2,830","±1,475","13.0%","±6.8","15,075","±695","4,219","±2,288","28.0%","±15.0","15,684","±774","5,300","±2,463","33.8%","±15.3","14,698","±283","2,125","±1,355","14.5%","±9.2","22,482","±477","4,311","±1,374","19.2%","±6.1","26,427","±746","4,977","±2,496","18.8%","±9.4"
"            Under 5 years","19,002,162","±24,352","3,457,689","±51,835","18.2%","±0.3","628,088","±6,147","127,188","±7,887","20.3%","±1.2","5,057","±505","590","±439","11.7%","±8.2","6,628","±938","1,428","±998","21.5%","±13.2","9,787","±636","3,878","±1,204","39.6%","±11.4","3,821","±619","585","±431","15.3%","±11.4","7,961","±889","3,619","±1,561","45.5%","±17.6","4,280","±754","794","±782","18.6%","±16.6","16,187","±658","3,446","±1,242","21.3%","±7.7","14,270","±1,017","1,449","±1,035","10.2%","±7.0","6,786","±1,371","2,162","±1,429","31.9%","±19.4","22,220","±653","4,350","±1,459","19.6%","±6.5","45,231","±645","6,409","±2,429","14.2%","±5.4","8,163","±726","0","±234","0.0%","±2.7","8,474","±555","1,099","±1,241","13.0%","±14.6","51,678","±802","11,869","±3,131","23.0%","±6.0","6,006","±574","2,483","±1,093","41.3%","±17.3","8,815","±394","967","±1,085","11.0%","±12.3","4,928","±372","113","±145","2.3%","±2.9","5,111","±676","1,845","±861","36.1%","±14.9","13,922","±340","1,137","±904","8.2%","±6.5","60,827","±279","14,437","±3,134","23.7%","±5.1","3,655","±950","738","±715","20.2%","±15.3","60,533","±529","7,360","±2,007","12.2%","±3.3","12,856","±496","3,419","±1,149","26.6%","±9.2","13,099","±911","1,630","±1,147","12.4%","±8.7","9,509","±717","503","±558","5.3%","±5.9","4,880","±450","784","±447","16.1%","±8.6","7,730","±867","1,136","±641","14.7%","±8.6","13,501","±374","3,981","±1,305","29.5%","±9.7","7,354","±576","706","±749","9.6%","±10.2","10,486","±43","245","±291","2.3%","±2.8","12,723","±889","4,472","±1,588","35.1%","±12.2","4,573","±733","914","±669","20.0%","±14.5","3,524","±695","839","±676","23.8%","±18.3","4,164","±391","1,628","±812","39.1%","±19.2","3,627","±487","1,128","±844","31.1%","±23.0","5,203","±474","846","±514","16.3%","±9.8","6,883","±456","556","±526","8.1%","±7.6"
"            5 to 17 years","52,631,291","±38,914","8,542,781","±98,380","16.2%","±0.2","1,834,495","±8,112","334,268","±18,322","18.2%","±1.0","15,944","±519","2,076","±935","13.0%","±5.9","18,488","±1,178","2,389","±1,260","12.9%","±6.8","26,128","±1,000","10,143","±2,256","38.8%","±8.5","10,910","±359","2,034","±1,162","18.6%","±10.7","19,857","±897","3,427","±1,327","17.3%","±7.0","11,141","±713","1,035","±746","9.3%","±6.8","43,418","±1,145","8,400","±2,690","19.3%","±6.3","47,373","±953","3,715","±1,934","7.8%","±4.1","14,932","±1,293","4,210","±1,703","28.2%","±11.8","57,693","±903","14,144","±3,489","24.5%","±6.1","127,526","±1,274","13,310","±3,520","10.4%","±2.8","30,447","±923","1,912","±1,161","6.3%","±3.8","27,565","±568","2,436","±1,595","8.8%","±5.7","118,859","±1,072","17,676","±4,155","14.9%","±3.5","14,178","±134","5,456","±1,597","38.5%","±11.2","27,574","±842","4,232","±2,028","15.3%","±7.3","20,641","±633","1,258","±1,174","6.1%","±5.7","17,098","±856","3,853","±1,441","22.5%","±8.5","51,256","±464","2,356","±1,064","4.6%","±2.1","165,373","±809","35,940","±5,893","21.7%","±3.6","14,317","±1,034","4,353","±1,859","30.4%","±13.0","187,466","±821","25,319","±5,034","13.5%","±2.7","37,143","±736","9,420","±2,228","25.4%","±6.0","45,918","±927","5,980","±2,980","13.0%","±6.6","30,157","±1,167","4,359","±2,221","14.5%","±7.4","13,706","±595","1,249","±785","9.1%","±5.8","20,089","±482","7,324","±1,792","36.5%","±9.0","34,292","±509","7,851","±2,022","22.9%","±5.9","21,044","±558","2,058","±1,389","9.8%","±6.6","33,192","±501","2,397","±1,376","7.2%","±4.1","32,357","±905","11,585","±2,399","35.8%","±7.5","17,198","±916","1,916","±995","11.1%","±5.9","11,551","±228","3,380","±1,800","29.3%","±15.6","11,520","±693","3,672","±1,997","31.9%","±17.0","11,071","±376","997","±660","9.0%","±6.1","17,279","±545","3,465","±1,068","20.1%","±6.0","19,544","±853","4,421","±2,254","22.6%","±11.4"
"            Related children of householder under 18 years","71,326,895","±42,129","11,716,595","±134,827","16.4%","±0.2","2,453,372","±6,462","453,790","±22,320","18.5%","±0.9","21,001","±630","2,666","±1,157","12.7%","±5.5","25,116","±790","3,817","±1,720","15.2%","±6.8","35,672","±1,066","13,778","±2,855","38.6%","±7.8","14,563","±917","2,451","±1,324","16.8%","±9.2","27,799","±623","7,027","±2,570","25.3%","±9.2","15,421","±576","1,829","±1,200","11.9%","±7.7","59,520","±942","11,761","±3,328","19.8%","±5.6","61,420","±696","4,941","±2,801","8.0%","±4.5","21,694","±448","6,348","±2,665","29.3%","±12.2","79,913","±626","18,494","±4,028","23.1%","±5.1","171,737","±1,901","18,739","±4,986","10.9%","±2.9","38,416","±659","1,718","±1,146","4.5%","±3.0","36,039","±84","3,535","±2,419","9.8%","±6.7","169,685","±1,491","28,750","±5,803","16.9%","±3.4","19,861","±714","7,616","±2,197","38.3%","±10.8","35,934","±1,246","4,867","±2,735","13.5%","±7.5","25,313","±807","1,371","±1,242","5.4%","±4.9","22,101","±571","5,590","±1,992","25.3%","±8.8","64,736","±620","3,279","±1,781","5.1%","±2.7","225,722","±947","50,026","±7,629","22.2%","±3.4","17,662","±594","4,781","±2,156","27.1%","±12.0","247,694","±912","32,419","±5,799","13.1%","±2.3","49,998","±571","12,838","±2,857","25.7%","±5.7","58,490","±537","7,083","±3,530","12.1%","±6.1","39,666","±829","4,862","±2,405","12.3%","±6.1","18,586","±387","2,033","±1,095","10.9%","±5.9","27,819","±814","8,460","±1,879","30.4%","±6.8","47,770","±483","11,832","±2,681","24.8%","±5.7","28,339","±598","2,705","±1,612","9.5%","±5.7","43,602","±516","2,566","±1,476","5.9%","±3.4","44,806","±1,364","15,795","±3,142","35.3%","±6.9","21,771","±483","2,830","±1,475","13.0%","±6.8","14,902","±769","4,046","±2,300","27.2%","±15.2","15,684","±774","5,300","±2,463","33.8%","±15.3","14,593","±338","2,125","±1,355","14.6%","±9.3","22,281","±634","4,110","±1,357","18.4%","±6.0","26,427","±746","4,977","±2,496","18.8%","±9.4"
"        18 to 64 years","195,703,010","±30,404","22,504,357","±113,070","11.5%","±0.1","6,377,290","±6,099","757,136","±19,872","11.9%","±0.3","51,191","±696","4,527","±1,408","8.8%","±2.8","65,015","±1,057","8,801","±3,290","13.5%","±5.1","87,038","±872","17,281","±2,482","19.9%","±2.9","47,773","±2,193","12,422","±2,714","26.0%","±5.0","72,097","±1,046","9,404","±2,753","13.0%","±3.8","39,915","±628","2,258","±869","5.7%","±2.2","172,371","±2,134","21,584","±3,255","12.5%","±1.9","157,118","±1,210","9,839","±2,917","6.3%","±1.9","80,298","±2,657","24,544","±2,876","30.6%","±3.5","179,264","±1,961","22,539","±4,209","12.6%","±2.3","478,943","±1,710","34,632","±4,198","7.2%","±0.9","95,195","±934","4,134","±1,708","4.3%","±1.8","90,461","±1,065","9,437","±2,545","10.4%","±2.8","476,605","±2,243","53,901","±6,311","11.3%","±1.3","49,631","±1,158","12,383","±2,629","25.0%","±5.4","90,568","±916","8,975","±2,765","9.9%","±3.0","65,827","±699","3,932","±1,470","6.0%","±2.2","55,344","±1,238","8,314","±1,988","15.0%","±3.6","147,918","±789","5,050","±1,494","3.4%","±1.0","679,212","±2,747","74,443","±6,743","11.0%","±1.0","48,757","±801","7,069","±1,725","14.5%","±3.6","584,719","±1,192","45,721","±6,424","7.8%","±1.1","121,792","±870","14,561","±3,188","12.0%","±2.6","146,328","±1,016","8,928","±2,827","6.1%","±1.9","96,302","±1,112","8,729","±2,453","9.1%","±2.6","42,732","±914","4,288","±1,438","10.0%","±3.3","70,559","±1,176","14,377","±3,356","20.4%","±4.7","115,561","±1,654","18,250","±2,970","15.8%","±2.5","67,170","±1,036","6,507","±2,009","9.7%","±3.0","106,260","±1,134","6,845","±2,366","6.4%","±2.2","118,385","±1,675","20,241","±3,858","17.1%","±3.3","54,600","±837","5,654","±2,011","10.4%","±3.7","37,767","±1,357","5,274","±1,812","14.0%","±4.7","41,591","±1,191","9,006","±2,272","21.7%","±5.5","40,400","±1,115","6,562","±2,126","16.2%","±5.3","56,121","±1,164","4,927","±1,450","8.8%","±2.6","61,600","±1,503","5,958","±1,668","9.7%","±2.7"
"            18 to 34 years","71,922,088","±37,978","10,417,120","±73,212","14.5%","±0.1","2,338,605","±11,053","353,394","±13,632","15.1%","±0.6","18,480","±850","1,348","±561","7.3%","±3.0","23,464","±1,502","3,304","±1,508","14.1%","±6.5","33,247","±877","7,321","±1,751","22.0%","±5.3","24,296","±2,478","10,870","±2,457","44.7%","±7.6","27,720","±1,151","4,950","±2,304","17.9%","±8.3","13,711","±1,181","1,102","±608","8.0%","±4.5","71,496","±2,553","9,769","±1,674","13.7%","±2.4","51,591","±1,406","3,627","±1,352","7.0%","±2.6","43,051","±2,853","19,057","±2,345","44.3%","±4.3","71,867","±2,353","10,807","±2,465","15.0%","±3.4","172,607","±1,815","18,071","±3,295","10.5%","±1.9","34,657","±2,739","1,696","±930","4.9%","±2.7","30,272","±1,256","4,713","±1,617","15.6%","±5.2","182,886","±2,038","24,935","±3,713","13.6%","±2.0","19,420","±1,485","5,691","±1,451","29.3%","±8.1","31,846","±1,106","3,717","±1,620","11.7%","±5.1","18,369","±1,077","713","±599","3.9%","±3.3","19,763","±1,810","3,309","±1,252","16.7%","±5.9","40,781","±1,286","1,627","±811","4.0%","±2.0","266,449","±2,591","38,599","±4,744","14.5%","±1.8","17,348","±731","3,181","±1,067","18.3%","±6.1","207,200","±843","20,771","±3,555","10.0%","±1.7","43,483","±1,079","5,508","±1,805","12.7%","±4.1","50,465","±1,171","3,177","±1,264","6.3%","±2.5","36,507","±1,496","3,869","±1,564","10.6%","±4.3","14,360","±795","2,136","±936","14.9%","±6.1","35,368","±1,293","9,936","±2,721","28.1%","±7.6","45,619","±1,434","7,675","±1,768","16.8%","±3.8","25,062","±1,976","2,259","±1,123","9.0%","±4.6","34,210","±1,419","1,517","±1,047","4.4%","±3.0","49,269","±1,312","11,057","±2,763","22.4%","±5.6","18,422","±1,530","1,524","±823","8.3%","±4.4","13,144","±1,400","1,996","±1,084","15.2%","±7.7","17,821","±978","4,791","±1,487","26.9%","±8.1","13,428","±923","2,482","±1,097","18.5%","±8.2","19,514","±1,192","2,159","±953","11.1%","±4.7","22,358","±1,021","2,057","±755","9.2%","±3.3"
